Location,Item Number,Qty On Hand
PR01A01,L0017889014BAAK-E,30
PR01A01,L0017889014BAAK-E,30
PR01A01,L0017889014BAAK-E,30
PR01A01,L0680559AA03GKA,30
PR01A01,L0680559AA03GKA,30
,,
PR01B01,L0677979AA03GKA,30
PR01B01,L0677979AA03GKA,30
PR01B01,L0677979AA03GKA,30
PR01B01,L0677979AA03GKA,30
PR01B01,L0677979AA03GKA,30
PR01B01,L0677994AA03GKA,30
PR01B01,L0677994AA03GKA,30
PR01B01,L0677994AA03GKA,30
PR01B01,L0678508AA05GKA,30
,,
p 8056,,ventory Detai
80,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
PR01B01,L0680193AA05GKA,30
PR01B01,L0680193AA05GKA,30
,,
PR01C01,L00248911411JAC,30
PR01C01,L00248911411JAC,30
,,
PR01D01,L001801814G7TAE,15
PR01D01,L0018018184DKAE,15
PR01D01,L00180301360CAF,30
PR01D01,L00248911411JAC,15
PR01D01,L002816964HG3AE,10
PR01D01,L002816966H32AC,20
PR01D01,L002816966H32AC,30
PR01D01,L0680272AA06GKA,5
,,
PR02A01,L00248911511JAC,30
PR02A01,L00248911511JAC,30
PR02A01,L00248911711JAC,30
PR02A01,L00248911711JAC,30
PR02A01,L00248911711JAC,30
PR02A01,L00248911711JAC,30
,,
PR02B01,L0677972AA03GKA,30
PR02B01,L0677972AA03GKA,30
PR02B01,L0677972AA03GKA,30
PR02B01,L0678409AA05GKA,30
PR02B01,L0678409AA05GKA,30
PR02B01,L0678409AA05GKA,30
PR02B01,L0680272AA06GKA,30
PR02B01,L0680272AA06GKA,30
PR02B01,L0680553AA03GKA,30
PR02B01,L0680553AA03GKA,30
PR02B01,L0680553AA03GKA,30
PR02B01,L0680553AA03GKA,30
PR02B01,L0680553AA03GKA,30
PR02B01,L0680553AA03GKA,30
,,
PR02C01,L0677972AA0345D,30
PR02C01,L0677972AA0345D,30
PR02C01,L0677972AA0345D,30
PR02C01,L0677972AA0345D,30
PR02C01,L0677975AA0345D,30
PR02C01,L0677975AA0345D,30
PR02C01,L0677975AA0345D,30
PR02C01,L0677975AA0345D,30
PR02C01,L0678409AA0545D,30
PR02C01,L0678409AA0545D,30
PR02C01,L0678409AA0545D,30
PR02C01,L0678409AA0545D,30
PR02C01,L0680547AA0345D,30
PR02C01,L0680547AA0345D,30
PR02C01,L0680547AA0345D,30
PR02C01,L0680547AA0345D,30
,,
,,
p 8056,,ventory Detai
81,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
PR02D01,L0018018014DKAE,15
PR02D01,L0018018014DKAE,15
PR02D01,L0018018014DKAE,15
PR02D01,L0018018014DKAE,15
PR02D01,L0018018014DKAE,15
PR02D01,L0018018184DKAE,10
PR02D01,L0018021944DKAG,15
PR02D01,L0018021944DKAG,15
PR02D01,L00180301360CAF,30
PR02D01,L00180301360CAF,30
PR02D01,L00180301363FAF,1
PR02D01,L001803608WSPAB,6
PR02D01,L002275192GKAAB,30
PR02D01,L00248912666TAB,5
PR02D01,L00248912766TAB,5
PR02D01,L002816966CAWAC,10
PR02D01,L002816966CAWAC,10
PR02D01,L002816966CAWAC,10
PR02D01,L002816966CAWAC,10
PR02D01,L002816966CAWAC,10
PR02D01,L002816966CAWAC,10
PR02D01,L002816966CAWAC,10
PR02D01,L002816966CAWAC,10
,,
PR03A01,L00167800106HAA,30
PR03A01,L00167800106HAA,30
PR03A01,L00167800106HAA,30
PR03A01,L00167800106HAA,30
PR03A01,L00167800106HAA,30
PR03A01,L00167800106HAA,30
PR03A01,L00167800106HAA,30
PR03A01,L00167800206HAA,30
PR03A01,L00167800206HAA,30
PR03A01,L00167800206HAA,30
PR03A01,L00167800206HAA,30
PR03A01,L00167800206HAA,30
PR03A01,L00167800206HAA,30
PR03A01,L00167800206HAA,30
PR03A01,L00167800206HAA,30
PR03A01,L00167853306HAA,30
PR03A01,L00167853306HAA,30
PR03A01,L00167853306HAA,30
PR03A01,L00167853306HAA,30
PR03A01,L00167853306HAA,30
PR03A01,L00167853306HAA,30
PR03A01,L00167853306HAA,30
PR03A01,L00167853306HAA,30
PR03A01,L00167853906HAA,30
PR03A01,L00167853906HAA,30
PR03A01,L00168022006HAA,30
PR03A01,L00168022006HAA,30
PR03A01,L00168022006HAA,30
PR03A01,L00168022006HAA,30
PR03A01,L00168022006HAA,30
,,
p 8056,,ventory Detai
82,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
PR03A01,L00168022006HAA,30
PR03A01,L00168022806HAA,30
PR03A01,L00168022806HAA,30
PR03A01,L00168022806HAA,30
PR03A01,L00168022806HAA,30
PR03A01,L00168057006HAA,30
PR03A01,L00168057006HAA,30
PR03A01,L00168057006HAA,30
PR03A01,L00168057006HAA,30
PR03A01,L00168057006HAA,30
PR03A01,L00168057506HAA,30
PR03A01,L00168057506HAA,30
PR03A01,L00168057506HAA,30
PR03A01,L00168057506HAA,30
PR03A01,L00168057506HAA,30
,,
PR03B01,L0678001AA03GKA,30
PR03B01,L0678001AA03GKA,30
PR03B01,L0678002AA03GKA,30
PR03B01,L0678002AA03GKA,30
PR03B01,L0678002AA03GKA,30
PR03B01,L0678002AA03GKA,30
PR03B01,L0678002AA03GKA,30
PR03B01,L0678002AA03GKA,30
PR03B01,L0680220AA05GKA,30
PR03B01,L0680220AA05GKA,30
PR03B01,L0680220AA05GKA,30
PR03B01,L0680220AA05GKA,30
PR03B01,L0680220AA05GKA,30
PR03B01,L0680220AA05GKA,30
PR03B01,L0680220AA05GKA,30
PR03B01,L0680220AA05GKA,30
PR03B01,L0680220AA05GKA,30
PR03B01,L0680220AA05GKA,30
PR03B01,L0680220AA05GKA,30
PR03B01,L0680220AA05GKA,30
PR03B01,L0680220AA05GKA,30
PR03B01,L0680220AA05GKA,30
PR03B01,L0680220AA05GKA,30
PR03B01,L0680220AA05GKA,30
PR03B01,L0680228AA05GKA,30
PR03B01,L0680228AA05GKA,30
PR03B01,L0680228AA05GKA,30
PR03B01,L0680228AA05GKA,30
PR03B01,L0680228AA05GKA,30
PR03B01,L0680228AA05GKA,30
PR03B01,L0680228AA05GKA,30
PR03B01,L0680228AA05GKA,30
PR03B01,L0680228AA05GKA,30
PR03B01,L0680228AA05GKA,30
PR03B01,L0680570AA03GKA,30
PR03B01,L0680570AA03GKA,30
PR03B01,L0680570AA03GKA,30
PR03B01,L0680570AA03GKA,30
,,
p 8056,,ventory Detai
83,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
PR03B01,L0680575AA03GKA,30
PR03B01,L0680575AA03GKA,30
PR03B01,L0680575AA03GKA,30
PR03B01,L0680575AA03GKA,30
PR03B01,L0680575AA03GKA,30
PR03B01,L0680575AA03GKA,30
PR03B01,L0680575AA03GKA,30
,,
PR03C01,L0678001AA0345D,30
PR03C01,L0678001AA0345D,30
PR03C01,L0678001AA0345D,30
PR03C01,L0678001AA0345D,30
PR03C01,L0678001AA0345D,30
PR03C01,L0678001AA0345D,30
PR03C01,L0678001AA0345D,30
PR03C01,L0678001AA0345D,30
PR03C01,L0678001AA0345D,30
PR03C01,L0678001AA0345D,30
PR03C01,L0678001AA0345D,30
PR03C01,L0678001AA0345D,30
PR03C01,L0678001AA0345D,30
PR03C01,L0678001AA0345D,30
PR03C01,L0678001AA0345D,30
PR03C01,L0678001AA0345D,30
PR03C01,L0678001AA0345D,30
PR03C01,L0678001AA0345D,30
pr03c01,L0678001AA0345D,30
PR03C01,L0678002AA0345D,30
PR03C01,L0678002AA0345D,30
PR03C01,L0678002AA0345D,30
PR03C01,L0678002AA0345D,30
PR03C01,L0678002AA0345D,30
PR03C01,L0678002AA0345D,30
PR03C01,L0678002AA0345D,30
PR03C01,L0678002AA0345D,30
PR03C01,L0678002AA0345D,30
PR03C01,L0678002AA0345D,30
PR03C01,L0678002AA0345D,30
PR03C01,L0678002AA0345D,30
PR03C01,L0678002AA0345D,30
PR03C01,L0678002AA0345D,30
PR03C01,L0678002AA0345D,30
PR03C01,L0678002AA0345D,30
pr03c01,L0678002AA0345D,30
pr03c01,L0678002AA0345D,30
pr03c01,L0678002AA0345D,30
PR03C01,L0680220AA0545D,30
PR03C01,L0680228AA0545D,25
PR03C01,L0680570AA0345D,30
PR03C01,L0680570AA0345D,30
PR03C01,L0680570AA0345D,30
PR03C01,L0680570AA0345D,30
PR03C01,L0680575AA0345D,30
,,
,,
p 8056,,ventory Detai
84,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
PR03D01,L0018018184DKAE,15
PR03D01,L0018021944DKAG,15
PR03D01,L0018021944DKAG,15
PR03D01,L0018021944DKAG,15
PR03D01,L0018021944DKAG,15
PR03D01,L002816963CAWAE,5
PR03D01,L003277357CAWAA,5
PR03D01,L003277357CAWAA,5
PR03D01,L003277357CAWAA,5
PR03D01,L003277357CAWAA,5
PR03D01,L003277357CAWAA,5
PR03D01,L003277357CAWAA,5
PR03D01,L003277357CAWAA,5
PR03D01,L003277357CAWAA,10
PR03D01,L003277357CAWAA,5
,,
PR04A01,L001801814G7TAE,15
PR04A01,L001801814G7TAE,15
PR04A01,L001801814G7TAE,15
PR04A01,L001801814G7TAE,15
PR04A01,L001801814G7TAE,15
PR04A01,L001801814G7TAE,15
PR04A01,L001801814G7TAE,15
PR04A01,L001801814G7TAE,15
PR04A01,L001801814G7TAE,15
PR04A01,L001801814G7TAE,15
PR04A01,L001801814G7TAE,15
PR04A01,L001801814G7TAE,15
PR04A01,L001801814G7TAE,15
PR04A01,L001801814G7TAE,15
PR04A01,L001801814G7TAE,15
PR04A01,L001801814G7TAE,15
PR04A01,L001801814G7TAE,15
PR04A01,L001801814G7TAE,15
PR04A01,L001802195GKAAF,15
PR04A01,L001802195GKAAF,15
PR04A01,L001802195GKAAF,15
PR04A01,L001802195GKAAF,15
PR04A01,L001802195GKAAF,15
PR04A01,L001802195GKAAF,15
PR04A01,L001802195GKAAF,15
,,
pr04b01,L001680603GKAAB,30
PR04B01,L001680608GKAAB,30
PR04B01,L001680608GKAAB,30
PR04B01,L001680608GKAAB,30
PR04B01,L001680608GKAAB,30
PR04B01,L001680608GKAAB,30
PR04B01,L001680608GKAAB,30
PR04B01,L001680608GKAAB,30
PR04B01,L001680608GKAAB,30
PR04B01,L001680608GKAAB,30
pr04b01,L001680608GKAAB,30
pr04b01,L001680608GKAAB,30
,,
p 8056,,ventory Detai
85,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
PR04B01,L0678533AA0545D,30
PR04B01,L0678533AA0545D,30
PR04B01,L0678533AA0545D,30
PR04B01,L0678533AA0545D,30
PR04B01,L0678533AA0545D,30
PR04B01,L0678533AA05GKA,30
pr04b01,L0680266AA06GKA,30
PR04B01,L0682300AA05GKA,30
PR04B01,L0682300AA05GKA,30
pr04b01,L0682300AA05GKA,30
pr04b01,L0682300AA05GKA,30
pr04b01,L0682300AA05GKA,30
pr04b01,L0682301AA05GKA,30
pr04b01,L0682301AA05GKA,30
,,
PR04C01,L00168060864DAB,30
PR04C01,L00168060864DAB,30
pr04c01,L0678001AA0345D,30
pr04c01,L0678002AA0345D,30
PR04C01,L0678533AA0545D,30
PR04C01,L0678533AA0545D,30
PR04C01,L0678533AA0545D,30
PR04C01,L0678533AA0545D,30
PR04C01,L0678533AA0545D,30
PR04C01,L0678533AA0545D,30
PR04C01,L0678533AA0545D,30
PR04C01,L0678533AA0545D,30
PR04C01,L0678533AA0545D,30
PR04C01,L0678533AA0545D,30
PR04C01,L0678533AA0545D,30
PR04C01,L0678533AA0545D,30
PR04C01,L0678533AA0545D,30
PR04C01,L0678533AA0545D,30
PR04C01,L0678533AA0545D,30
PR04C01,L0678533AA0545D,30
PR04C01,L0678533AA0545D,30
PR04C01,L0678533AA0545D,30
PR04C01,L0678533AA0545D,30
pr04c01,L0678533AA0545D,30
pr04c01,L0678533AA0545D,30
pr04c01,L0678533AA0545D,30
pr04c01,L0678533AA0545D,30
PR04C01,L0680266AA0664D,30
,,
PR04D01,L002816964CAWAE,5
PR04D01,L003277355CAWAA,10
PR04D01,L003277355CAWAA,10
PR04D01,L003277355HG3AA,5
,,
PR05A01,L00167853906HAA,30
PR05A01,L00167853906HAA,30
PR05A01,L00167853906HAA,30
PR05A01,L00167853906HAA,30
PR05A01,L00167853906HAA,30
,,
p 8056,,ventory Detai
86,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
PR05A01,L00167853906HAA,30
PR05A01,L002816963HG3AE,10
PR05A01,L002816963HG3AE,3
PR05A01,L002816964HG3AE,1
PR05A01,L002816964HG3AE,10
PR05A01,L002816964HG3AE,9
PR05A01,L002816965H32AD,1
PR05A01,L003277357CAWAA,5
PR05A01,L003277357CAWAA,5
PR05A01,L003843732CAWAA,10
PR05A01,L003843732HG3AA,10
PR05A01,L003843733HG3AA,9
PR05A01,L003843734CAWAA,10
PR05A01,L003843734H32AA,10
PR05A01,L003843734H32AA,9
PR05A01,L0678539AA05GKA,30
PR05A01,L0678539AA05GKA,30
PR05A01,L0678539AA05GKA,30
PR05A01,L0678539AA05GKA,30
PR05A01,L0678569AA06GKA,1
,,
PR05B01,L001802195GKAAF,15
PR05B01,L001802195GKAAF,15
PR05B01,L001802195GKAAF,15
PR05B01,L001802195GKAAF,15
PR05B01,L001802195GKAAF,15
PR05B01,L001802195GKAAF,15
PR05B01,L001802195GKAAF,15
PR05B01,L001802195GKAAF,15
PR05B01,L001802195GKAAF,15
PR05B01,L001802195GKAAF,15
PR05B01,L001802195GKAAF,15
PR05B01,L001802195GKAAF,15
PR05B01,L001802195GKAAF,15
PR05B01,L001802195GKAAF,15
PR05B01,L001802195GKAAF,15
PR05B01,L001802195GKAAF,15
PR05B01,L001802195GKAAF,15
PR05B01,L001802195GKAAF,15
PR05B01,L001802195GKAAF,15
PR05B01,L001802195GKAAF,15
PR05B01,L001802195GKAAF,15
,,
PR05C01,L00168060364DAB,30
PR05C01,L00168060364DAB,30
PR05C01,L002816964CAWAE,10
PR05C01,L002816966H32AC,9
PR05C01,L003843737H32AA,10
PR05C01,L003843737H32AA,10
PR05C01,L003844009HG3AA,10
PR05C01,L003844011H32AA,10
PR05C01,L0678413AA0545D,5
PR05C01,L0678413AA0545D,30
PR05C01,L0678413AA0545D,30
,,
p 8056,,ventory Detai
87,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
PR05C01,L0678413AA0545D,30
PR05C01,L0678413AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
PR05C01,L0678539AA0545D,30
pr05c01,L0678539AA0545D,30
pr05c01,L0678539AA0545D,30
pr05c01,L0678539AA0545D,30
pr05c01,L0678539AA0545D,30
,,
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
,,
p 8056,,ventory Detai
88,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
PR05D01,L002816966H32AC,10
,,
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
PR06A01,L001803483GKAAC,30
,,
PR06B01,L001803483GKAAC,30
,,
p 8056,,ventory Detai
89,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKAAC,30
PR06B01,L001803484GKUAC,30
,,
PR06C01,L001803483GKUAC,30
PR06C01,L001803483GKUAC,30
,,
p 8056,,ventory Detai
90,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
PR06C01,L001803483GKUAC,30
PR06C01,L00248912460CAB,30
PR06C01,L00248912460CAB,30
PR06C01,L00248912560CAB,30
,,
PR06D01,L001803484GKUAC,30
PR06D01,L002323212GKAAG,30
,,
PR07A01,L002320879GKAAG,66
,,
PR07B01,L001803483GKAAC,30
PR07B01,L001803483GKAAC,30
PR07B01,L001803483GKAAC,30
PR07B01,L001803483GKAAC,30
PR07B01,L001803484GKAAC,30
PR07B01,L001803484GKAAC,30
PR07B01,L001803484GKAAC,30
PR07B01,L001803484GKAAC,30
PR07B01,L002320879GKAAG,20
PR07B01,L002323212GKAAG,32
PR07B01,L002323868GKAAE,20
,,
PR07C01,L002323212GKAAG,160
,,
PR07D01,L002323868GKAAE,158
,,
PR08A01,L0018018014DKAE,15
PR08A01,L0018018014DKAE,15
PR08A01,L0018018014DKAE,15
PR08A01,L0018018014DKAE,0
PR08A01,L0018018014DKAE,0
PR08A01,L0018018014DKAE,0
PR08A01,L0018018014DKAE,0
PR08A01,L0018018014DKAE,0
PR08A01,L0018018014DKAE,0
PR08A01,L0018018014DKAE,15
PR08A01,L0018018014DKAE,15
,,
PR08B01,L0018021944DKAG,15
PR08B01,L0018021944DKAG,15
PR08B01,L0018021944DKAG,15
PR08B01,L0018021944DKAG,15
PR08B01,L0018021944DKAG,15
PR08B01,L0018021944DKAG,15
PR08B01,L0018021944DKAG,15
PR08B01,L0018021944DKAG,15
PR08B01,L0018021944DKAG,15
PR08B01,L0018021944DKAG,15
PR08B01,L0018021944DKAG,15
PR08B01,L0018021944DKAG,15
,,
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
,,
p 8056,,ventory Detai
91,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
PR08C01,L001801825G7TAE,15
pr08c01,L0018021944DKAG,15
,,
PR08D01,L002816963CAWAE,10
PR08D01,L002816963CAWAE,10
PR08D01,L002816963CAWAE,10
PR08D01,L002816963CAWAE,10
PR08D01,L002816963CAWAE,10
PR08D01,L002816963CAWAE,10
PR08D01,L002816963CAWAE,10
PR08D01,L002816963CAWAE,10
PR08D01,L002816963CAWAE,10
PR08D01,L002816963CAWAE,10
PR08D01,L002816963CAWAE,10
PR08D01,L002816963CAWAE,10
PR08D01,L002816964CAWAE,10
PR08D01,L002816964CAWAE,10
PR08D01,L002816964CAWAE,10
PR08D01,L002816964CAWAE,10
PR08D01,L002816964CAWAE,10
PR08D01,L002816964CAWAE,10
PR08D01,L002816964CAWAE,10
PR08D01,L002816964CAWAE,10
PR08D01,L002816964CAWAE,10
PR08D01,L002816964CAWAE,10
PR08D01,L002816965CAWAD,10
PR08D01,L002816965CAWAD,10
PR08D01,L002816965CAWAD,10
PR08D01,L002816965CAWAD,10
PR08D01,L002816965CAWAD,10
,,
p 8056,,ventory Detai
92,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
,,
PR09A01,L001803607WSPAB,13
PR09A01,L001803607WSPAB,15
PR09A01,L001803608WSPAB,15
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
PR09A01,L002275192GKAAB,30
,,
p 8056,,ventory Detai
93,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
PR09A01,L003277355HG3AA,10
PR09A01,L003277357H32AA,10
PR09A01,L003843732CAWAA,10
PR09A01,L003843732CAWAA,10
PR09A01,L003843732CAWAA,10
PR09A01,L003843732CAWAA,10
PR09A01,L003843732HG3AA,10
PR09A01,L003843732HG3AA,10
PR09A01,L003843733CAWAA,10
PR09A01,L003843733CAWAA,10
PR09A01,L003843733CAWAA,10
PR09A01,L003843733HG3AA,10
PR09A01,L003843734CAWAA,10
PR09A01,L003843734H32AA,10
PR09A01,L003843737CAWAA,10
PR09A01,L003844009CAWAA,10
PR09A01,L003844009HG3AA,10
PR09A01,L003844010CAWAA,10
PR09A01,L003844011CAWAA,10
PR09A01,L003844011H32AA,10
PR09A01,L003844011H32AA,10
,,
PR09B01,L001803622WSPAB,15
PR09B01,L001803622WSPAB,15
PR09B01,L001803623WSPAB,15
PR09B01,L001803623WSPAB,15
PR09B01,L002275192GKAAB,30
PR09B01,L002275192GKAAB,30
PR09B01,L002275192GKAAB,30
PR09B01,L002275192GKAAB,30
PR09B01,L002275192GKAAB,30
PR09B01,L002275192GKUAB,30
PR09B01,L002275192GKUAB,30
PR09B01,L002275192GKUAB,30
PR09B01,L002275192GKUAB,30
PR09B01,L002275192GKUAB,30
PR09B01,L002275192GKUAB,30
PR09B01,L002275192GKUAB,30
PR09B01,L002275192GKUAB,30
PR09B01,L002275192GKUAB,30
PR09B01,L002275192GKUAB,30
PR09B01,L002275192GKUAB,30
PR09B01,L002275192GKUAB,30
PR09B01,L002275192GKUAB,30
PR09B01,L002275192GKUAB,30
PR09B01,L002275192GKUAB,30
PR09B01,L002275192GKUAB,30
PR09B01,L00248912460CAB,30
,,
